zip,city,street_number,street_name,street_type,postdirection,student_id,state
66119,"Kansas City",2748,"JERROLD","AVE","",102025,"KS"
66027,"Fort Leavenworth",2801,"FORT MASON 16","","",106178,"KS"
66607,"Topeka",5663,"UNNAMED 009","","",106728,"KS"
66223,"Overland Park",3634,"SOLA","AVE","",103578,"KS"
66608,"Topeka",9781,"CONGDON","ST","",105302,"KS"
66619,"Topeka",4171,"INCINERATOR","RD","",103141,"KS"
66647,"Topeka",5835,"EATON","PL","",101873,"KS"
66608,"Topeka",5292,"TRINITY","ST","",104555,"KS"
66224,"Overland Park",6400,"HOLLOWAY","AVE","",102817,"KS"
66609,"Topeka",8330,"JAMES","PL","",101236,"KS"
66101,"Kansas City",5980,"RICO","WAY","",105198,"KS"
66653,"Topeka",3085,"FORT MASON 10","","",106079,"KS"
66653,"Topeka",1009,"CHINA BASIN","ST","",100566,"KS"
66103,"Kansas City",6991,"STANTON","ST","",104740,"KS"
66609,"Topeka",7017,"CABRILLO","ST","",106938,"KS"
66106,"Kansas City",2201,"CLEMENTINA","ST","",101666,"KS"
66624,"Topeka",6881,"GRAND VIEW","AVE","",102691,"KS"
66624,"Topeka",2006,"HAMERTON","AVE","",106976,"KS"
66620,"Topeka",9017,"UNNAMED 193","","",101382,"KS"
66620,"Topeka",6353,"BLAIR","TER","",107675,"KS"
66115,"Kansas City",1975,"FOREST","RD","",105339,"KS"
66625,"Topeka",3347,"PORTAL","PATH","",102141,"KS"
66675,"Topeka",8235,"DORCHESTER","WAY","",107614,"KS"
66615,"Topeka",2747,"I-80 WESTBOUND","","",103607,"KS"
66626,"Topeka",4773,"PORTAL","DR","",103547,"KS"
66653,"Topeka",5264,"PENINSULA","AVE","",105362,"KS"
66610,"Topeka",8502,"EWER","PL","",104130,"KS"
66109,"Kansas City",9721,"SALA","TER","",106215,"KS"
66115,"Kansas City",1255,"LEE","AVE","",107808,"KS"
66624,"Topeka",7669,"FOREST KNOLLS","DR","",100729,"KS"
66603,"Topeka",1869,"KENNETH REXROTH","PL","",103530,"KS"
66605,"Topeka",8553,"HOLLIS","ST","",104677,"KS"
66637,"Topeka",9982,"EATON","PL","",104797,"KS"
66749,"Iola",9578,"FREMONT","ST","",107885,"KS"
66610,"Topeka",8138,"BEULAH","ST","",102162,"KS"
66616,"Topeka",1864,"PRESCOTT","CT","",103632,"KS"
66160,"Kansas City",5572,"INNES","CT","",104622,"KS"
66601,"Topeka",8214,"UNNAMED 068","","",103631,"KS"
66667,"Topeka",5279,"ELMHURST","DR","",100691,"KS"
66616,"Topeka",8586,"EDGAR","AVE","",103209,"KS"
66527,"Powhattan",6917,"VIA FERLINGHETTI","","",101608,"KS"
66283,"Overland Park",3811,"HOOPER","ST","",103491,"KS"
66115,"Kansas City",3755,"SYLVAN","DR","",103639,"KS"
66615,"Topeka",9734,"SAN GABRIEL","AVE","",102059,"KS"
66647,"Topeka",6172,"JULIUS","ST","",101186,"KS"
66609,"Topeka",9981,"SHARON","ST","",102342,"KS"
66615,"Topeka",8724,"DECKER","ALY","",100078,"KS"
66622,"Topeka",4747,"WINTHROP","ST","",102934,"KS"
66110,"Kansas City",4862,"MUSIC CONCOURSE ACCESS","RD","",101263,"KS"
66617,"Topeka",3108,"ROLPH","ST","",103567,"KS"
66616,"Topeka",8022,"RAWLES","ST","",101076,"KS"
66619,"Topeka",6880,"MUIR","CT","",103166,"KS"
66611,"Topeka",9442,"INGALLS","ST","",101522,"KS"
66111,"Kansas City",4410,"UNNAMED 017","","",105489,"KS"
66102,"Kansas City",6298,"LAMSON","LN","",103041,"KS"
66625,"Topeka",967,"RILEY","AVE","",105361,"KS"
66251,"Overland Park",4374,"KNOCKASH","HL","",106995,"KS"
66637,"Topeka",7360,"HARRISON","BLVD","",102264,"KS"
66204,"Overland Park",2291,"REPOSA","WAY","",104237,"KS"
66620,"Topeka",7874,"EAGLE","ST","",104961,"KS"
66094,"White Cloud",3668,"WALBRIDGE","ST","",106748,"KS"
66204,"Overland Park",9729,"EDWARD","ST","",106402,"KS"
66667,"Topeka",8246,"CLEARVIEW","CT","",105430,"KS"
66212,"Overland Park",58,"NIBBI","CT","",105205,"KS"
66609,"Topeka",9274,"AMHERST","ST","",104992,"KS"
66675,"Topeka",2035,"SAN JOSE AV OFF","RAMP","",105068,"KS"
66624,"Topeka",9786,"MIDDLE POINT","RD","",100451,"KS"
66223,"Overland Park",21,"SIXTH","ST","",103348,"KS"
66509,"Mayetta",9820,"EASTWOOD","DR","",105429,"KS"
66104,"Kansas City",5645,"LYELL","ST","",107804,"KS"
66094,"White Cloud",3995,"UNNAMED 044","","",106232,"KS"
66617,"Topeka",4640,"GIRARD","RD","",102700,"KS"
66093,"Westphalia",2350,"SECOND","DR","",104496,"KS"
66622,"Topeka",8705,"SANTA BARBARA","AVE","",104019,"KS"
66603,"Topeka",1249,"GATUN","ALY","",102965,"KS"
66617,"Topeka",5790,"HOWTH","ST","",100505,"KS"
66611,"Topeka",1839,"MEADOWBROOK","DR","",106126,"KS"
66204,"Overland Park",9192,"HIGUERA","AVE","",106161,"KS"
66611,"Topeka",4796,"SCOTIA","AVE","",102963,"KS"
66652,"Topeka",520,"ALEMANY","BLVD","",100344,"KS"
66601,"Topeka",9782,"FALMOUTH","ST","",103781,"KS"
66117,"Kansas City",6843,"GETZ","ST","",101635,"KS"
66283,"Overland Park",2379,"INCINERATOR","RD","",106019,"KS"
66605,"Topeka",9557,"MUSEUM","WAY","",102353,"KS"
66642,"Topeka",6103,"19TH","AVE","",101027,"KS"
66683,"Topeka",7992,"TUNNEL","AVE","",105664,"KS"
66667,"Topeka",5766,"PIPER","LOOP","",106764,"KS"
66601,"Topeka",6141,"COSTA","ST","",105644,"KS"
66102,"Kansas City",6986,"CASA","WAY","",104891,"KS"
66106,"Kansas City",4209,"ROSEWOOD","DR","",106038,"KS"
66692,"Topeka",9854,"TURQUOISE","WAY","",101267,"KS"
66626,"Topeka",9310,"ALLEN","ST","",104688,"KS"
66094,"White Cloud",552,"UNNAMED 101","","",103939,"KS"
66603,"Topeka",320,"REDDY","ST","",107397,"KS"
66094,"White Cloud",6344,"SOUTH HUGHES","LN","",106297,"KS"
66612,"Topeka",6618,"PARK PRESIDIO BYPASS","DR","",107097,"KS"
66119,"Kansas City",474,"LEXINGTON","ST","",106809,"KS"
66609,"Topeka",734,"JUANITA","WAY","",103400,"KS"
66031,"New Century",9841,"ELLINGTON","AVE","",104632,"KS"
66637,"Topeka",9965,"FREDSON","CT","",107414,"KS"
66607,"Topeka",3069,"SOUTH HUGHES","LN","",103671,"KS"
66403,"Axtell",3085,"FORT MASON 10","","",106089,"KS"
66615,"Topeka",9346,"SERRANO","DR","",105254,"KS"
66621,"Topeka",4802,"CAMPUS","WAY","",105867,"KS"
66608,"Topeka",9134,"ROBERT KIRK","LN","",106654,"KS"
66052,"Linwood",2478,"CAMPTON","PL","",105656,"KS"
66612,"Topeka",9815,"POTRERO","AVE","",104515,"KS"
66611,"Topeka",4518,"HIGH","ST","",105668,"KS"
66603,"Topeka",2509,"LILAC","ST","",107400,"KS"
66102,"Kansas City",2524,"DARIEN","WAY","",105728,"KS"
66692,"Topeka",4772,"VASQUEZ","AVE","",106932,"KS"
66210,"Overland Park",585,"TWIN PEAKS","BLVD","",105520,"KS"
66611,"Topeka",1870,"06TH","ST","",101012,"KS"
66780,"Walnut",1888,"WALKER","CT","",102459,"KS"
66610,"Topeka",1985,"GENERAL KENNEDY","AVE","",101720,"KS"
66213,"Overland Park",9498,"MAYWOOD","DR","",102061,"KS"
66637,"Topeka",1160,"MANDALAY","LN","",101150,"KS"
66652,"Topeka",5561,"NEBRASKA","ST","",105056,"KS"
66063,"Olathe",4370,"LAUREL","ST","",107789,"KS"
66692,"Topeka",2915,"MARKET","ST","",104887,"KS"
66105,"Kansas City",7003,"PARKHURST","ALY","",102436,"KS"
66223,"Overland Park",4564,"ESMERALDA","AVE","",107032,"KS"
66637,"Topeka",4012,"ORDWAY","ST","",107598,"KS"
66611,"Topeka",9977,"ERKSON","CT","",103822,"KS"
66160,"Kansas City",3129,"GROTE","PL","",105021,"KS"
66610,"Topeka",6056,"KENWOOD","WAY","",106455,"KS"
66624,"Topeka",9346,"SERRANO","DR","",100470,"KS"
66637,"Topeka",7862,"ENCLINE","CT","",104821,"KS"
66622,"Topeka",8837,"AMATURY","LOOP","",101945,"KS"
66653,"Topeka",2387,"CHUMASERO","DR","",102677,"KS"
66620,"Topeka",9820,"CARDENAS","AVE","",101201,"KS"
66522,"Oneida",627,"PENA","ST","",103293,"KS"
66699,"Topeka",5070,"CLAREMONT","BLVD","",105585,"KS"
66699,"Topeka",284,"RIDGEWOOD","AVE","",101299,"KS"
,"",9094,"AVENUE F","","",102017,"KS"
66601,"Topeka",411,"HOFFMAN","AVE","",100454,"KS"
66621,"Topeka",8759,"DORCAS","WAY","",105517,"KS"
66699,"Topeka",4053,"FERN","ST","",107176,"KS"
66618,"Topeka",7297,"KEMPTON","AVE","",105046,"KS"
66622,"Topeka",8059,"BALCETA","AVE","",106824,"KS"
66616,"Topeka",4370,"LAUREL","ST","",100936,"KS"
66115,"Kansas City",6021,"ALTA MAR","WAY","",105250,"KS"
66608,"Topeka",3831,"FELL ACCESS","RD","",107771,"KS"
66626,"Topeka",423,"PRECITA","AVE","",105821,"KS"
66652,"Topeka",9247,"CLARENCE","PL","",102482,"KS"
66618,"Topeka",3944,"RUCKMAN","AVE","",102537,"KS"
66119,"Kansas City",4045,"I-280 S OFF","RAMP","",102148,"KS"
66105,"Kansas City",5893,"18TH","AVE","",102497,"KS"
66111,"Kansas City",2968,"SENECA","AVE","",101429,"KS"
66699,"Topeka",253,"PERIMETER","PATH","",105528,"KS"
66636,"Topeka",5497,"R","ST","",105239,"KS"
66653,"Topeka",9726,"FUENTE","AVE","",103454,"KS"
66620,"Topeka",4477,"WHITING","WAY","",101406,"KS"
66094,"White Cloud",5901,"KRAUSGRILL","PL","",103010,"KS"
66603,"Topeka",5977,"INDUSTRIAL ST OFF","RAMP","",103877,"KS"
66621,"Topeka",2636,"20TH","AVE","",106045,"KS"
66647,"Topeka",8944,"SWEENY","ST","",102088,"KS"
66683,"Topeka",8420,"PAGODA","PL","",102203,"KS"
66094,"White Cloud",4971,"MONTE VISTA","DR","",104328,"KS"
66637,"Topeka",3774,"ARROYO","WAY","",105494,"KS"
66699,"Topeka",799,"VINE","TER","",100810,"KS"
66119,"Kansas City",6489,"FLORA","ST","",104641,"KS"
66608,"Topeka",5082,"NORTON","ST","",103608,"KS"
66607,"Topeka",7271,"SANTOS","ST","",100038,"KS"
66618,"Topeka",67,"35TH","AVE","",101187,"KS"
66282,"Overland Park",9830,"TUBBS","ST","",100707,"KS"
66204,"Overland Park",80,"IGNACIO","AVE","",107664,"KS"
66724,"Cherokee",678,"SUNNYSIDE","TER","",105897,"KS"
66604,"Topeka",2551,"VALLEJO","ST","",103865,"KS"
66653,"Topeka",7569,"KALMANOVITZ","ST","",105444,"KS"
66620,"Topeka",8992,"CUVIER","ST","",102423,"KS"
66609,"Topeka",3262,"GUY","PL","",106585,"KS"
66517,"Ogden",3305,"NORDHOFF","ST","",106456,"KS"
66077,"Potter",6685,"DUNSMUIR","ST","",107162,"KS"
66619,"Topeka",3728,"TENNY","PL","",101890,"KS"
66106,"Kansas City",3188,"VALDEZ","AVE","",104418,"KS"
66611,"Topeka",9299,"ELSIE","ST","",106235,"KS"
66615,"Topeka",5322,"LUSK","ST","",104904,"KS"
66626,"Topeka",197,"COLUSA","PL","",105883,"KS"
66105,"Kansas City",6711,"COTTER","ST","",107515,"KS"
66624,"Topeka",3686,"UNNAMED 037","","",103887,"KS"
66112,"Kansas City",8470,"VERNON","ST","",105308,"KS"
66604,"Topeka",7507,"LINDA VISTA","STPS","",100471,"KS"
66636,"Topeka",4559,"WHITTIER","ST","",101423,"KS"
66625,"Topeka",9446,"PRETOR","WAY","",106329,"KS"
66115,"Kansas City",9200,"PEABODY","ST","",100996,"KS"
66428,"Goff",5683,"LOCUST","ST","",106323,"KS"
66021,"Edgerton",7663,"OAKWOOD","ST","",106071,"KS"
66629,"Topeka",4000,"SUNNYDALE","AVE","",100507,"KS"
66117,"Kansas City",6014,"LULU","ALY","",105279,"KS"
66610,"Topeka",6531,"CONGO","ST","",103997,"KS"
66603,"Topeka",7115,"CRESCENT","CT","",102590,"KS"
66106,"Kansas City",6917,"VIA FERLINGHETTI","","",107547,"KS"
66607,"Topeka",6879,"INDUSTRIAL ST ON","RAMP","",105870,"KS"
66618,"Topeka",1765,"JUAN BAUTISTA","CIR","",106273,"KS"
66112,"Kansas City",1177,"TERRY A FRANCOIS","BLVD","",100623,"KS"
66614,"Topeka",4742,"PETER YORKE","WAY","",106145,"KS"
66617,"Topeka",1721,"JOHN F SHELLEY","DR","",104609,"KS"
66628,"Topeka",7017,"OLIVE","ST","",105270,"KS"
66652,"Topeka",8431,"ARCH","ST","",102446,"KS"
66110,"Kansas City",1709,"RIVERA","ST","",106692,"KS"
66117,"Kansas City",467,"TIOGA","AVE","",102305,"KS"
66226,"Shawnee",682,"QUINCY","ST","",105824,"KS"
66625,"Topeka",8614,"CRISP","RD","",100974,"KS"
66692,"Topeka",552,"38TH","AVE","",100016,"KS"
66616,"Topeka",6112,"MANSFIELD","ST","",101035,"KS"
66622,"Topeka",9910,"HAWES","ST","",103061,"KS"
66617,"Topeka",2903,"ARKANSAS","ST","",106008,"KS"
66601,"Topeka",1792,"SHELDON","TER","",100658,"KS"
66103,"Kansas City",4170,"LUPINE","AVE","",102703,"KS"
66683,"Topeka",1080,"COLERIDGE","ST","",103384,"KS"
66618,"Topeka",2370,"BAKER","ST","",104065,"KS"
66622,"Topeka",3211,"GRAND VIEW","TER","",101877,"KS"
66615,"Topeka",2020,"CANDLESTICK POINT SRA","","",104954,"KS"
66652,"Topeka",7783,"SYCAMORE","ST","",107528,"KS"
66603,"Topeka",7018,"SOTELO","AVE","",106903,"KS"
66624,"Topeka",4024,"UNNAMED 034","","",106900,"KS"
66618,"Topeka",5737,"LAKEVIEW","AVE","",107300,"KS"
66160,"Kansas City",5919,"PAULDING","ST","",100682,"KS"
66652,"Topeka",8449,"BAYVIEW PARK","RD","",105743,"KS"
66653,"Topeka",2673,"BLANCHE","ST","",103370,"KS"
66251,"Overland Park",6458,"HAIGHT","ST","",104255,"KS"
66608,"Topeka",2220,"MONTCALM","ST","",101559,"KS"
66653,"Topeka",3807,"FORT MASON 21","","",101269,"KS"
66031,"New Century",6364,"RODRIGUEZ","ST","",102620,"KS"
66629,"Topeka",5082,"HWY 101 N OFF","RAMP","",102269,"KS"
66699,"Topeka",970,"LAKE FOREST","CT","",107256,"KS"
66636,"Topeka",6683,"MILL","ST","",107673,"KS"
66223,"Overland Park",4163,"OLD CHINATOWN","LN","",106200,"KS"
66699,"Topeka",734,"JUANITA","WAY","",102867,"KS"
66628,"Topeka",8747,"HOLLISTER","AVE","",103748,"KS"
66615,"Topeka",8901,"OLNEY","AVE","",102263,"KS"
66619,"Topeka",5588,"28TH","AVE","",102893,"KS"
66225,"Overland Park",4932,"GIRARD","ST","",100271,"KS"
66732,"Elsmore",5720,"46TH","AVE","",103500,"KS"
66609,"Topeka",2447,"MALDEN","ALY","",100100,"KS"
66692,"Topeka",8909,"SEQUOIA","WAY","",105059,"KS"
66112,"Kansas City",545,"WATER","ST","",106093,"KS"
66675,"Topeka",3329,"KENT","ST","",102638,"KS"
66204,"Overland Park",1208,"YERBA BUENA","RD","",100028,"KS"
66251,"Overland Park",9378,"37TH","AVE","",106201,"KS"
66109,"Kansas City",2747,"I-80 WESTBOUND","","",104854,"KS"
66617,"Topeka",6867,"MARS","ST","",107071,"KS"
66615,"Topeka",5241,"ENCINAL","WALK","",101505,"KS"
66102,"Kansas City",5895,"HABITAT","TER","",103427,"KS"
66683,"Topeka",9970,"MACALLA","CT","",103385,"KS"
66604,"Topeka",8731,"INDIA","ST","",107567,"KS"
66617,"Topeka",8925,"SUMNER","AVE","",103627,"KS"
66675,"Topeka",3527,"AVENUE C","","",107856,"KS"
66652,"Topeka",1200,"FOREST HILL","PATH","",105860,"KS"
66621,"Topeka",4420,"TEHAMA","ST","",102332,"KS"
66626,"Topeka",6487,"RALEIGH","ST","",107392,"KS"
66636,"Topeka",1659,"OSCAR","ALY","",105413,"KS"
66606,"Topeka",9731,"HOWARD","ST","",105704,"KS"
66618,"Topeka",2182,"CLARENCE","PL","",101160,"KS"
66653,"Topeka",2422,"BANNOCK","ST","",106935,"KS"
66653,"Topeka",3419,"SAN DIEGO","AVE","",107799,"KS"
66642,"Topeka",8057,"D","ST","",101420,"KS"
66652,"Topeka",6990,"OPALO","LN","",107759,"KS"
66614,"Topeka",6656,"EDNA","ST","",101886,"KS"
66106,"Kansas City",3225,"GARRISON","AVE","",103916,"KS"
66642,"Topeka",2257,"ENTERPRISE","ST","",105602,"KS"
66601,"Topeka",8166,"HILLWAY","AVE","",101074,"KS"
66637,"Topeka",2973,"NICHOLS","WAY","",100561,"KS"
66699,"Topeka",7383,"BUENA VISTA","TER","",102926,"KS"
66740,"Galesburg",2591,"HOMESTEAD","ST","",102928,"KS"
66614,"Topeka",935,"CORAL","CT","",102172,"KS"
66094,"White Cloud",9143,"EVERGLADE","DR","",104204,"KS"
66692,"Topeka",515,"PANORAMA","DR","",106478,"KS"
66115,"Kansas City",9267,"WOODLAND","AVE","",100939,"KS"
66223,"Overland Park",29,"MONTCLAIR","TER","",107473,"KS"
66614,"Topeka",8616,"WATERVILLE","ST","",105101,"KS"
66610,"Topeka",723,"BOARDMAN","PL","",107726,"KS"
66612,"Topeka",5093,"RIO","CT","",107684,"KS"
66605,"Topeka",5142,"BEAVER","ST","",107406,"KS"
66611,"Topeka",922,"BERKELEY","WAY","",103133,"KS"
66283,"Overland Park",696,"CAMP","ST","",100007,"KS"
66636,"Topeka",1403,"MCKINLEY","AVE","",102961,"KS"
66615,"Topeka",4059,"MILES","CT","",100217,"KS"
66213,"Overland Park",14,"CAPP","ST","",101335,"KS"
66117,"Kansas City",3112,"CROWN","TER","",103286,"KS"
66612,"Topeka",6086,"24TH","ST","",101947,"KS"
66636,"Topeka",8099,"UNNAMED 142","","",107953,"KS"
66652,"Topeka",2282,"SAINT JOSEPHS","AVE","",103153,"KS"
66618,"Topeka",5516,"MENDELL","ST","",106186,"KS"
66603,"Topeka",7703,"FRANCE","AVE","",101747,"KS"
66102,"Kansas City",2606,"EAST CRYSTAL COVE","TER","",101378,"KS"
66110,"Kansas City",8317,"GLADIOLUS","LN","",103784,"KS"
66621,"Topeka",9352,"CLAIRVIEW","CT","",106499,"KS"
66614,"Topeka",8450,"BAY SHORE BLVD OFF","RAMP","",100229,"KS"
66604,"Topeka",7396,"BROWN","ST","",104611,"KS"
66606,"Topeka",5017,"LINDA VISTA","STPS","",103896,"KS"
66104,"Kansas City",7473,"STONEYFORD","AVE","",105999,"KS"
66625,"Topeka",6090,"HWY 1 NORTHBOUND","","",107066,"KS"
66103,"Kansas City",7966,"STONEYBROOK","AVE","",107714,"KS"
66675,"Topeka",8138,"VIA BUFANO","","",102087,"KS"
66621,"Topeka",8659,"CASTILLO","ST","",102531,"KS"
66603,"Topeka",340,"ALANA","WAY","",106538,"KS"
66608,"Topeka",1020,"GARFIELD","ST","",104408,"KS"
66619,"Topeka",644,"BROTHERHOOD","WAY","",105792,"KS"
66610,"Topeka",3534,"MADRONE","AVE","",102034,"KS"
66035,"Highland",9724,"POWERS","AVE","",103318,"KS"
66699,"Topeka",5430,"GLADIOLUS","LN","",104009,"KS"
66612,"Topeka",8917,"BRENTWOOD","AVE","",103212,"KS"
66105,"Kansas City",6054,"RICHLAND","AVE","",102859,"KS"
66701,"Fort Scott",1664,"UNNAMED 027","","",107427,"KS"
66675,"Topeka",8992,"MARSHALL","ST","",104425,"KS"
66614,"Topeka",5111,"AMBER","DR","",100383,"KS"
66617,"Topeka",662,"YOUNG","CT","",102823,"KS"
66692,"Topeka",436,"SEAL ROCK","DR","",101285,"KS"
66616,"Topeka",8545,"MEDA","AVE","",101574,"KS"
66617,"Topeka",8599,"CORONA","ST","",107692,"KS"
66624,"Topeka",8423,"QUICKSTEP","LN","",100124,"KS"
66683,"Topeka",5270,"CLEMENT","ST","",106897,"KS"
66619,"Topeka",4326,"ISADORA DUNCAN","LN","",105683,"KS"
66110,"Kansas City",1606,"DASHIELL HAMMETT","ST","",105921,"KS"
66625,"Topeka",5370,"SAINT CHARLES","AVE","",101695,"KS"
66105,"Kansas City",7292,"REUEL","CT","",105929,"KS"
66223,"Overland Park",8824,"CHRISTOPHER","DR","",107465,"KS"
66607,"Topeka",3813,"SPARTA","ST","",103049,"KS"
66621,"Topeka",8386,"DORLAND","ST","",106318,"KS"
66010,"Blue Mound",240,"JEWETT","ST","",101115,"KS"
66683,"Topeka",8915,"FEDERAL","ST","",101028,"KS"
66160,"Kansas City",3524,"MARINER","DR","",107040,"KS"
66620,"Topeka",6837,"UNNAMED 044","","",103412,"KS"
66072,"Parker",4980,"RINGOLD","ST","",107093,"KS"
66667,"Topeka",2782,"STILL","ST","",106114,"KS"
66622,"Topeka",7165,"REY","ST","",105423,"KS"
66619,"Topeka",5783,"SOULE","LN","",103609,"KS"
66603,"Topeka",2119,"BALANCE","ST","",102049,"KS"
66210,"Overland Park",5292,"03RD","ST","",107964,"KS"
66213,"Overland Park",1219,"NORFOLK","ST","",105094,"KS"
66606,"Topeka",2386,"LEGION","CT","",101312,"KS"
66636,"Topeka",7545,"SAFIRA","LN","",104062,"KS"
66606,"Topeka",3774,"ARROYO","WAY","",103678,"KS"
66667,"Topeka",6117,"ZOO","RD","",101721,"KS"
66103,"Kansas City",312,"INNES","CT","",105688,"KS"
66105,"Kansas City",4819,"SEVILLE","ST","",107089,"KS"
66611,"Topeka",6115,"GARNETT","TER","",104663,"KS"
66604,"Topeka",9786,"MIDDLE POINT","RD","",107936,"KS"
66628,"Topeka",9371,"THOMAS MORE","WAY","",101790,"KS"
66636,"Topeka",559,"FARNUM","ST","",105808,"KS"
66636,"Topeka",7794,"SAN RAFAEL","WAY","",100167,"KS"
66692,"Topeka",7454,"HANGAH","ST","",102733,"KS"
66617,"Topeka",1636,"ALOHA","AVE","",104338,"KS"
66667,"Topeka",3093,"PEEK","LN","",105233,"KS"
66618,"Topeka",1831,"KRONQUIST","CT","",106078,"KS"
66621,"Topeka",4500,"SAN JOSE AV ON","RAMP","",105551,"KS"
66621,"Topeka",8597,"ISOLA","WAY","",105175,"KS"
66675,"Topeka",9726,"LIEBIG","ST","",104733,"KS"
66625,"Topeka",7036,"SANCHES","ST","",102403,"KS"
66642,"Topeka",4550,"PONTIAC","ST","",106351,"KS"
66101,"Kansas City",6997,"HARVARD","ST","",100540,"KS"
66118,"Kansas City",5771,"CONSERVATORY","DR","EAST",101519,"KS"
66839,"Burlington",3624,"GEARY","ST","",106590,"KS"
66628,"Topeka",1666,"EL POLIN","LOOP","",105466,"KS"
66652,"Topeka",5815,"REGENT","ST","",103317,"KS"
66620,"Topeka",1048,"DICHIERA","CT","",106088,"KS"
66618,"Topeka",8843,"MAHAN","ST","",106991,"KS"
66692,"Topeka",8769,"COMERFORD","ST","",103624,"KS"
66636,"Topeka",5179,"COSO","AVE","",107514,"KS"
66620,"Topeka",2016,"DOVE","LOOP","",101258,"KS"
66699,"Topeka",7849,"SUMNER","ST","",105537,"KS"
66620,"Topeka",8257,"BEDFORD","PL","",100705,"KS"
66699,"Topeka",3163,"JOSE SARRIA","CT","",103008,"KS"
66041,"Lancaster",9831,"ADOLPH SUTRO","CT","",103729,"KS"
66683,"Topeka",4386,"MAYFLOWER","ST","",101957,"KS"
66214,"Overland Park",1992,"CAPISTRANO","AVE","",101442,"KS"
66617,"Topeka",6716,"WATERLOO","ST","",107840,"KS"
66282,"Overland Park",3844,"TOWERSIDE","AVE","",101903,"KS"
66607,"Topeka",7641,"SHELDON","TER","",106610,"KS"
66605,"Topeka",8645,"MEDICAL CENTER","WAY","",102717,"KS"
66618,"Topeka",315,"MOSCOW","ST","",106220,"KS"
66614,"Topeka",7092,"ALBION","ST","",100528,"KS"
66616,"Topeka",4732,"WALLEN","ST","",105732,"KS"
66214,"Overland Park",2859,"PACIFIC","AVE","",105142,"KS"
66615,"Topeka",3431,"BRAZIL","AVE","",101954,"KS"
66628,"Topeka",2396,"NAHUA","AVE","",105328,"KS"
66117,"Kansas City",1776,"SOUTHWOOD","DR","",100819,"KS"
66675,"Topeka",6140,"BACHE","ST","",100717,"KS"
66110,"Kansas City",8023,"BROOKHAVEN","LN","",100064,"KS"
66119,"Kansas City",1870,"LOEHR","ST","",101631,"KS"
66119,"Kansas City",8817,"AUGUST","ALY","",101487,"KS"
66119,"Kansas City",2769,"JEAN","WAY","",105573,"KS"
66692,"Topeka",14,"ASH","ST","",104173,"KS"
66692,"Topeka",2522,"29TH","ST","",101793,"KS"
66652,"Topeka",5750,"CRESTWELL","WALK","",105261,"KS"
66611,"Topeka",3563,"KEARNY","ST","",101294,"KS"
66647,"Topeka",6750,"14TH","AVE","",103906,"KS"
66647,"Topeka",6618,"PARK PRESIDIO BYPASS","DR","",104903,"KS"
66628,"Topeka",6896,"UNNAMED 084","","",102787,"KS"
66692,"Topeka",1584,"JUSTIN","DR","",106385,"KS"
66095,"Williamsburg",8067,"CRESTMONT","DR","",106856,"KS"
66609,"Topeka",5438,"MAULDIN","ST","",105692,"KS"
66608,"Topeka",7729,"ELSIE","ST","",107699,"KS"
66614,"Topeka",8841,"JURI","ST","",100661,"KS"
66610,"Topeka",7751,"MILLER","RD","",101753,"KS"
66052,"Linwood",826,"YOUNG","CT","",106947,"KS"
66618,"Topeka",7079,"BLYTHDALE","AVE","",102119,"KS"
66115,"Kansas City",6392,"OGDEN","AVE","",105269,"KS"
66626,"Topeka",5177,"WALKER","CT","",105424,"KS"
66683,"Topeka",8431,"WAGNER","ALY","",106639,"KS"
66647,"Topeka",7969,"RUGER","ST","",102312,"KS"
66620,"Topeka",877,"PERSHING","DR","",100342,"KS"
66102,"Kansas City",354,"DIVISION","ST","",102704,"KS"
66624,"Topeka",1268,"HAVENS","ST","",100180,"KS"
66618,"Topeka",3692,"EDITH","ST","",105085,"KS"
66160,"Kansas City",5430,"WAVERLY","PL","",100353,"KS"
66442,"Fort Riley",9931,"HEAD","ST","",105128,"KS"
66616,"Topeka",8832,"ALPINE","TER","",102413,"KS"
66667,"Topeka",391,"WAGNER","ALY","",103373,"KS"
66119,"Kansas City",3702,"MACARTHUR","AVE","",103864,"KS"
66251,"Overland Park",4683,"GOETTINGEN","ST","",107698,"KS"
66622,"Topeka",4176,"DORIC","ALY","",100158,"KS"
66102,"Kansas City",3341,"STOCKTON","TUNL","",107167,"KS"
66612,"Topeka",3836,"THOR","AVE","",103586,"KS"
66699,"Topeka",9831,"MELROSE","AVE","",104623,"KS"
66218,"Shawnee",7290,"SAN MIGUEL","ST","",103698,"KS"
66115,"Kansas City",9699,"YELLOW CAB ACCESS ROAD","","",106562,"KS"
66607,"Topeka",7566,"AMATISTA","LN","",103275,"KS"
66111,"Kansas City",5027,"THRIFT","ST","",100764,"KS"
66642,"Topeka",5916,"HAROLD","AVE","",106245,"KS"
66251,"Overland Park",2093,"CRESTLINE","DR","",104365,"KS"
66675,"Topeka",3201,"CUESTA","CT","",102171,"KS"
66611,"Topeka",5065,"EMERALD","LN","",102267,"KS"
66605,"Topeka",6558,"ALLISON","ST","",102758,"KS"
66160,"Kansas City",1208,"BEHR","AVE","",104440,"KS"
66105,"Kansas City",804,"KNOCKASH","HL","",105116,"KS"
66692,"Topeka",5758,"JOHN MAHER","ST","",105399,"KS"
